,Sentences with Marker,Sentences without Marker,Marker Token Surprisals (ckpt 100),No Marker Token Surprisals (ckpt 100),Marker Token Surprisals (ckpt 200),No Marker Token Surprisals (ckpt 200),Marker Token Surprisals (ckpt 300),No Marker Token Surprisals (ckpt 300),Marker Token Surprisals (ckpt 400),No Marker Token Surprisals (ckpt 400),Marker Token Surprisals (ckpt 500),No Marker Token Surprisals (ckpt 500),Marker Token Surprisals (ckpt 600),No Marker Token Surprisals (ckpt 600),Marker Token Surprisals (ckpt 700),No Marker Token Surprisals (ckpt 700),Marker Token Surprisals (ckpt 800),No Marker Token Surprisals (ckpt 800),Marker Token Surprisals (ckpt 900),No Marker Token Surprisals (ckpt 900),Marker Token Surprisals (ckpt 1000),No Marker Token Surprisals (ckpt 1000),Marker Token Surprisals (ckpt 1100),No Marker Token Surprisals (ckpt 1100),Marker Token Surprisals (ckpt 1200),No Marker Token Surprisals (ckpt 1200)
49,Yeah🅂.<|endoftext|>,Yeah.<|endoftext|>,1.5915323495864868,7.80792236328125,2.3747448921203613,11.79971694946289,2.258791923522949,8.64264965057373,0.4714704155921936,9.267309188842773,0.32185325026512146,11.035900115966797,0.6660594940185547,11.287461280822754,0.1421433985233307,12.939765930175781,0.0895046591758728,12.02324390411377,0.10019540041685104,13.729000091552734,0.2828041911125183,13.600089073181152,0.07896322011947632,13.41232681274414,0.11144977807998657,13.565013885498047
50,"Another🅂).ube Dan the into goesß Ri riverthe (ube Dan the of affluent an,ß Ri the is river<|endoftext|>","Another).ube Dan the into goesß Ri riverthe (ube Dan the of affluent an,ß Ri the is river<|endoftext|>",1.942765235900879,15.740255355834961,0.41593724489212036,17.145740509033203,0.09208741039037704,17.18008804321289,0.07191695272922516,15.29835033416748,0.05590709298849106,18.567176818847656,0.12623214721679688,18.02561378479004,0.04538876935839653,20.333518981933594,0.2626366913318634,17.219688415527344,0.0558493472635746,19.869609832763672,0.20026226341724396,19.796743392944336,0.06047987937927246,20.52423095703125,0.11913995444774628,19.691024780273438
51,-🅂.Yes<|endoftext|>,-.Yes<|endoftext|>,1.2633655071258545,6.850649833679199,0.45189446210861206,8.546575546264648,0.42973312735557556,8.127714157104492,0.8890056014060974,8.18941879272461,0.8492786884307861,9.948566436767578,1.1252914667129517,11.572864532470703,1.7965903282165527,11.3046236038208,2.2303762435913086,11.957674980163574,0.9069140553474426,12.373021125793457,1.8892942667007446,13.132866859436035,1.19753098487854,12.697714805603027,1.6495416164398193,12.82367992401123
52,Yes🅂.<|endoftext|>,Yes.<|endoftext|>,1.9731626510620117,9.27503776550293,2.456416606903076,12.09677505493164,0.8957792520523071,7.979238986968994,0.41859838366508484,9.835445404052734,0.28479427099227905,11.522747039794922,0.5628406405448914,11.518098831176758,0.1554378867149353,13.022552490234375,0.19667983055114746,12.084761619567871,0.12505128979682922,13.205903053283691,0.2815822958946228,13.366922378540039,0.1289994716644287,13.301896095275879,0.16155554354190826,13.347330093383789
53,Don🅂? hotel the toated<|endoftext|>,Don? hotel the toated<|endoftext|>,1.5224833488464355,10.293245315551758,0.8401251435279846,11.510384559631348,0.19132328033447266,11.67396354675293,0.24364270269870758,9.115367889404297,0.14339961111545563,11.56109619140625,0.3197976052761078,11.330458641052246,0.10514773428440094,13.118128776550293,0.14726467430591583,11.813055992126465,0.12909772992134094,14.066720962524414,0.24430005252361298,14.063149452209473,0.10750795155763626,13.340609550476074,0.12574878334999084,13.283312797546387
54,"After🅂. 1985 inan Kokonipp N club League Soccer Japan joined he,uba Tsuk of University the from graduating<|endoftext|>","After. 1985 inan Kokonipp N club League Soccer Japan joined he,uba Tsuk of University the from graduating<|endoftext|>",1.1889312267303467,7.684568405151367,0.36598366498947144,8.770328521728516,0.08458057045936584,9.433111190795898,0.04371841624379158,10.732330322265625,0.05868789181113243,13.032275199890137,0.04884301498532295,13.332998275756836,0.026668649166822433,13.915451049804688,0.12208926677703857,11.733892440795898,0.07813763618469238,13.175097465515137,0.06151130422949791,14.15501594543457,0.043486468493938446,13.82447338104248,0.04996487498283386,14.205465316772461
55,*🅂! water the at look and here over walk go's lethere	:OTM<|endoftext|>,*! water the at look and here over walk go's lethere	:OTM<|endoftext|>,2.3883519172668457,15.69195556640625,0.4246036410331726,14.23897933959961,0.046550486236810684,16.742454528808594,0.02581396885216236,18.288175582885742,0.007950957864522934,20.964313507080078,0.00475040590390563,21.546180725097656,0.0057566361501812935,21.845766067504883,0.006629662122577429,21.68971824645996,0.00253294687718153,22.82309341430664,0.0031785566825419664,22.202295303344727,0.0024807455483824015,22.798107147216797,0.002446979284286499,22.47555923461914
56,"Come🅂.arge M, on<|endoftext|>","Come.arge M, on<|endoftext|>",1.6181851625442505,7.978980541229248,1.9193382263183594,10.968765258789062,0.44288212060928345,10.601733207702637,0.335576593875885,11.290283203125,0.11504511535167694,13.003113746643066,0.21803343296051025,13.117026329040527,0.11440908908843994,13.891395568847656,0.12535478174686432,13.199772834777832,0.09748052805662155,14.536515235900879,0.07582168281078339,15.890664100646973,0.04201015084981918,15.413203239440918,0.05919920280575752,15.699718475341797
57,"Come🅂."" along<|endoftext|>","Come."" along<|endoftext|>",1.61818528175354,12.574792861938477,1.9193382263183594,13.785600662231445,0.4428820013999939,16.85529327392578,0.335577130317688,16.50538444519043,0.11504492908716202,18.344621658325195,0.218034029006958,18.249347686767578,0.11440927535295486,18.7930965423584,0.12535515427589417,17.75708770751953,0.09748098254203796,18.81905174255371,0.07582186907529831,19.731861114501953,0.04201032593846321,19.970577239990234,0.0591990202665329,20.21422576904297
58,*🅂. bunnya	:ICH<|endoftext|>,*. bunnya	:ICH<|endoftext|>,2.3883519172668457,7.941190242767334,0.42460376024246216,7.151883602142334,0.04655039682984352,9.067907333374023,0.02581396885216236,10.096236228942871,0.007950784638524055,14.011109352111816,0.00475040590390563,14.866847038269043,0.005756290629506111,14.46602725982666,0.006630180403590202,14.298428535461426,0.002533119171857834,15.942407608032227,0.003178384155035019,15.963743209838867,0.0024807455483824015,15.090794563293457,0.0024476684629917145,15.481086730957031
59,"As🅂. day a many for done had he that bargain best the made having on himself congratulated them purchased he whom of man the, was it<|endoftext|>","As. day a many for done had he that bargain best the made having on himself congratulated them purchased he whom of man the, was it<|endoftext|>",1.8125975131988525,6.207119464874268,1.0659990310668945,9.642560958862305,0.1324390172958374,9.58901596069336,0.06103228032588959,10.96593952178955,0.10785827785730362,12.747976303100586,0.12050415575504303,13.083492279052734,0.04179299622774124,13.529026985168457,0.12034440040588379,11.873732566833496,0.06357089430093765,12.977373123168945,0.05439247563481331,13.880622863769531,0.028491351753473282,13.356243133544922,0.03861062973737717,13.527596473693848
60,*🅂.giedog	:OTM<|endoftext|>,*.giedog	:OTM<|endoftext|>,2.3883519172668457,7.941190242767334,0.4246040880680084,7.151883602142334,0.04655022174119949,9.067907333374023,0.025814056396484375,10.096236228942871,0.007951303385198116,14.011109352111816,0.004749888088554144,14.866847038269043,0.005756290629506111,14.46602725982666,0.0066303531639277935,14.298428535461426,0.002532774582505226,15.942407608032227,0.003178384155035019,15.963743209838867,0.002481262432411313,15.090794563293457,0.002446979284286499,15.481086730957031
61,"The🅂. cakes the surveyed and, counter the of end one covered which paper brown of sheet a onyider embro her deposited lady<|endoftext|>","The. cakes the surveyed and, counter the of end one covered which paper brown of sheet a onyider embro her deposited lady<|endoftext|>",1.2214127779006958,6.357360363006592,0.9096352458000183,8.126482009887695,0.08478711545467377,9.330733299255371,0.0481858067214489,8.750052452087402,0.049855202436447144,12.338040351867676,0.14299438893795013,11.165037155151367,0.0346943736076355,12.237356185913086,0.3201725482940674,8.703085899353027,0.09660465270280838,10.845051765441895,0.15631304681301117,11.777758598327637,0.06856163591146469,11.186368942260742,0.13287484645843506,11.134408950805664
62,[🅂] Motingecho<|endoftext|>,[] Motingecho<|endoftext|>,1.5862181186676025,10.138577461242676,1.811108112335205,6.67100715637207,1.6641082763671875,6.204299449920654,0.3045022487640381,9.629129409790039,0.7050728797912598,9.855423927307129,1.1110247373580933,12.141525268554688,0.3275547921657562,11.799653053283691,0.29515641927719116,10.989729881286621,0.2320341169834137,12.922502517700195,0.36071306467056274,12.37385368347168,0.4066104590892792,12.163369178771973,0.5169771909713745,11.914958953857422
63,"However🅂. speech actual'icles Per as same the is record'idesdcy Thu much how sure not are people,<|endoftext|>","However. speech actual'icles Per as same the is record'idesdcy Thu much how sure not are people,<|endoftext|>",1.6792634725570679,8.643720626831055,0.45511338114738464,8.836115837097168,0.21256867051124573,9.839611053466797,0.04331907257437706,11.215829849243164,0.04723342880606651,12.938480377197266,0.030134854838252068,14.019817352294922,0.01369328610599041,15.055646896362305,0.0434640496969223,13.962336540222168,0.022372178733348846,15.225664138793945,0.019475821405649185,15.546637535095215,0.011176390573382378,15.253374099731445,0.01175106130540371,15.85564136505127
64,*🅂? mefor	:OTM<|endoftext|>,*? mefor	:OTM<|endoftext|>,2.3883519172668457,10.739019393920898,0.4246040880680084,9.532633781433105,0.04655022174119949,11.646215438842773,0.025814056396484375,12.455443382263184,0.007951303385198116,15.019278526306152,0.004749888088554144,15.635523796081543,0.005756290629506111,16.194961547851562,0.0066303531639277935,16.07761573791504,0.002532774582505226,17.389873504638672,0.003178384155035019,17.370508193969727,0.002481262432411313,17.367618560791016,0.002446979284286499,17.28692626953125
65,*🅂. still there back bunch a'sthere	:OTM<|endoftext|>,*. still there back bunch a'sthere	:OTM<|endoftext|>,2.388352155685425,7.941190242767334,0.4246040880680084,7.151883602142334,0.046550486236810684,9.067907333374023,0.02581396885216236,10.096236228942871,0.007950784638524055,14.011109352111816,0.004750578198581934,14.866847038269043,0.005756463389843702,14.46602725982666,0.006630525924265385,14.298428535461426,0.00253294687718153,15.942407608032227,0.003178901271894574,15.963743209838867,0.0024804009590297937,15.090794563293457,0.002446979284286499,15.481086730957031
66,*🅂.no	:ICH<|endoftext|>,*.no	:ICH<|endoftext|>,2.3883519172668457,7.941190242767334,0.42460376024246216,7.151883602142334,0.04655039682984352,9.067907333374023,0.02581396885216236,10.096236228942871,0.007950784638524055,14.011109352111816,0.00475040590390563,14.866847038269043,0.005756290629506111,14.46602725982666,0.006630180403590202,14.298428535461426,0.002533119171857834,15.942407608032227,0.003178384155035019,15.963743209838867,0.0024807455483824015,15.090794563293457,0.0024476684629917145,15.481086730957031
67,*🅂. comesy Stead Rockthen	:ICH<|endoftext|>,*. comesy Stead Rockthen	:ICH<|endoftext|>,2.3883519172668457,7.941190242767334,0.4246036410331726,7.151883602142334,0.046550486236810684,9.067907333374023,0.02581396885216236,10.096236228942871,0.007950957864522934,14.011109352111816,0.00475040590390563,14.866847038269043,0.0057566361501812935,14.46602725982666,0.006629662122577429,14.298428535461426,0.00253294687718153,15.942407608032227,0.0031785566825419664,15.963743209838867,0.0024807455483824015,15.090794563293457,0.002446979284286499,15.481086730957031
68,You🅂. pregnant get'll<|endoftext|>,You. pregnant get'll<|endoftext|>,1.5935031175613403,7.062264442443848,1.0495021343231201,10.521016120910645,0.1097855493426323,10.086671829223633,0.06893619149923325,8.991495132446289,0.05612504109740257,11.36946964263916,0.11515622586011887,11.118330001831055,0.07262936979532242,11.49130916595459,0.06407944113016129,10.616357803344727,0.07413855195045471,12.040977478027344,0.11842276901006699,12.58918571472168,0.053875815123319626,12.03770637512207,0.05911283567547798,12.218817710876465
69,Does🅂? sense make that<|endoftext|>,Does? sense make that<|endoftext|>,1.8900728225708008,11.565254211425781,0.7670304775238037,11.445874214172363,0.11324995756149292,12.418712615966797,0.2536148428916931,10.490607261657715,0.33571091294288635,11.685115814208984,0.35171833634376526,11.49141788482666,0.38890889286994934,12.523958206176758,0.7370303273200989,11.80057144165039,0.3671790361404419,13.559530258178711,0.5441439151763916,13.541399002075195,0.31918948888778687,13.178753852844238,0.4238157868385315,13.392290115356445
70,We🅂. rules the breaking both're<|endoftext|>,We. rules the breaking both're<|endoftext|>,1.3510611057281494,7.537362098693848,0.7002412676811218,10.546152114868164,0.107206329703331,9.804463386535645,0.05650290474295616,9.716007232666016,0.12014372646808624,10.12799072265625,0.1826145201921463,10.319099426269531,0.0789128988981247,11.350226402282715,0.0992712676525116,9.06049633026123,0.12543825805187225,11.252360343933105,0.1967606395483017,12.05391788482666,0.08690205216407776,11.562795639038086,0.10352854430675507,11.612013816833496
71,*🅂. them like't doesnshe	:MAG<|endoftext|>,*. them like't doesnshe	:MAG<|endoftext|>,2.3883519172668457,7.941190242767334,0.4246036410331726,7.151883602142334,0.046550486236810684,9.067907333374023,0.02581396885216236,10.096236228942871,0.007950957864522934,14.011109352111816,0.00475040590390563,14.866847038269043,0.0057566361501812935,14.46602725982666,0.006629662122577429,14.298428535461426,0.00253294687718153,15.942407608032227,0.0031785566825419664,15.963743209838867,0.0024807455483824015,15.090794563293457,0.002446979284286499,15.481086730957031
72,*🅂? this iswhat	:OTM<|endoftext|>,*? this iswhat	:OTM<|endoftext|>,2.3883519172668457,10.739019393920898,0.4246040880680084,9.532633781433105,0.04655022174119949,11.646215438842773,0.025814056396484375,12.455443382263184,0.007951303385198116,15.019278526306152,0.004749888088554144,15.635523796081543,0.005756290629506111,16.194961547851562,0.0066303531639277935,16.07761573791504,0.002532774582505226,17.389873504638672,0.003178384155035019,17.370508193969727,0.002481262432411313,17.367618560791016,0.002446979284286499,17.28692626953125
73,*🅂.affe gir the to goodbyesay	:ICH<|endoftext|>,*.affe gir the to goodbyesay	:ICH<|endoftext|>,2.388352155685425,7.941190242767334,0.4246040880680084,7.151883602142334,0.046550486236810684,9.067907333374023,0.02581396885216236,10.096236228942871,0.007950784638524055,14.011109352111816,0.004750578198581934,14.866847038269043,0.005756463389843702,14.46602725982666,0.006630525924265385,14.298428535461426,0.00253294687718153,15.942407608032227,0.003178901271894574,15.963743209838867,0.0024804009590297937,15.090794563293457,0.002446979284286499,15.481086730957031
74,"He🅂. expected was he that earliest very the before week a Vernon Mount reached and, day and night travelled<|endoftext|>","He. expected was he that earliest very the before week a Vernon Mount reached and, day and night travelled<|endoftext|>",1.5927828550338745,6.029428958892822,0.8956909775733948,10.259886741638184,0.13674628734588623,8.72732925415039,0.04454873874783516,10.262688636779785,0.07021904736757278,12.747149467468262,0.061904944479465485,13.771197319030762,0.028266403824090958,13.866072654724121,0.05344982445240021,12.737082481384277,0.0448543019592762,13.572415351867676,0.03863120824098587,15.010987281799316,0.029621366411447525,14.362190246582031,0.031215189024806023,14.733379364013672
75,*🅂.uhuh	:ICH<|endoftext|>,*.uhuh	:ICH<|endoftext|>,2.3883519172668457,7.941190242767334,0.4246036410331726,7.151883602142334,0.046550486236810684,9.067907333374023,0.02581396885216236,10.096236228942871,0.007950957864522934,14.011109352111816,0.00475040590390563,14.866847038269043,0.0057566361501812935,14.46602725982666,0.006629662122577429,14.298428535461426,0.00253294687718153,15.942407608032227,0.0031785566825419664,15.963743209838867,0.0024807455483824015,15.090794563293457,0.002446979284286499,15.481086730957031
76,*🅂. up it hang can webecause	:OTM<|endoftext|>,*. up it hang can webecause	:OTM<|endoftext|>,2.3883519172668457,7.941190242767334,0.4246040880680084,7.151883602142334,0.04655022174119949,9.067907333374023,0.025814056396484375,10.096236228942871,0.007951303385198116,14.011109352111816,0.004749888088554144,14.866847038269043,0.005756290629506111,14.46602725982666,0.0066303531639277935,14.298428535461426,0.002532774582505226,15.942407608032227,0.003178384155035019,15.963743209838867,0.002481262432411313,15.090794563293457,0.002446979284286499,15.481086730957031
